,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_eta0,param_learning_rate,param_penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
53,0.8047158718109131,0.29645756173489907,0.015620660781860352,1.9037689950635077e-06,0.5,optimal,elasticnet,"{'eta0': 0.5, 'learning_rate': 'optimal', 'penalty': 'elasticnet'}",0.6903902289138116,0.6666666666666666,0.036113049546406144,0.032928195845185755,0.3631467330932104,0.3578489748130561,0.28812068198439517,49
54,0.650778341293335,0.06704855126619937,0.015607881546020507,1.46493812098102e-05,0.5,invscaling,l2,"{'eta0': 0.5, 'learning_rate': 'invscaling', 'penalty': 'l2'}",0.44156172878567357,0.6666964485146303,0.6552485812349204,0.6668559643721792,0.6675956308715781,0.6195916707557964,0.08913274283714587,19
55,0.6110006809234619,0.11700869835980734,0.01562051773071289,1.0915301458606336e-06,0.5,invscaling,l1,"{'eta0': 0.5, 'learning_rate': 'invscaling', 'penalty': 'l1'}",0.05801317703431163,0.6666666666666667,0.05024311183144246,0.04488799417484045,0.6666666666666666,0.2972955232747856,0.301619156921409,61
56,0.6797260761260986,0.08184338433639218,0.009365129470825195,0.007646605837506098,0.5,invscaling,elasticnet,"{'eta0': 0.5, 'learning_rate': 'invscaling', 'penalty': 'elasticnet'}",0.05593205799090675,0.6664779668086881,0.6338465491766418,0.6670639946360724,0.6672888193148293,0.5381218775854277,0.24143557687207612,21
57,3.099016237258911,0.3855073624099074,0.015607213973999024,1.443612191567558e-05,0.5,adaptive,l2,"{'eta0': 0.5, 'learning_rate': 'adaptive', 'penalty': 'l2'}",0.646422926983458,0.6538960637706235,0.6551623525488725,0.6536276814881089,0.6549495454924527,0.6528117140567031,0.0032482007938858864,13
58,3.245672845840454,0.08405647733223309,0.015607118606567383,1.5351638824467896e-05,0.5,adaptive,l1,"{'eta0': 0.5, 'learning_rate': 'adaptive', 'penalty': 'l1'}",0.6553436111836948,0.6570641445584502,0.6521852350158412,0.64788298691301,0.6552492463628817,0.6535450448067757,0.003238246107945738,12
59,3.585429620742798,0.3079225938769802,0.015619564056396484,7.294205923451592e-07,0.5,adaptive,elasticnet,"{'eta0': 0.5, 'learning_rate': 'adaptive', 'penalty': 'elasticnet'}",0.6512628072690476,0.6535298361331547,0.6606926317952933,0.6581760481042259,0.6646624537292676,0.6576647554061978,0.0048265875070640915,6
60,0.2905605316162109,0.046970950811540325,0.015620231628417969,0.009878725038906126,1,constant,l2,"{'eta0': 1, 'learning_rate': 'constant', 'penalty': 'l2'}",0.6670449793919122,0.0018716577540106951,0.00035723854603911763,0.04420544523013084,0.6666666666666666,0.2760291975177519,0.31949667030347956,66
61,0.4115408420562744,0.18543587546598553,0.012478303909301759,0.006239163332841459,1,constant,l1,"{'eta0': 1, 'learning_rate': 'constant', 'penalty': 'l1'}",0.6663462260608337,0.6666666666666666,0.6661154788569367,0.096671115964891,0.07128845110396928,0.4334175877306595,0.28542771055177774,40
62,0.3467991828918457,0.10520668682133252,0.012491273880004882,0.006245645515924521,1,constant,elasticnet,"{'eta0': 1, 'learning_rate': 'constant', 'penalty': 'elasticnet'}",0.6660065412428362,0.6653369126711559,0.0008922596475574393,0.10680783153633569,0.058494659546061416,0.2995076409287893,0.3008468446460991,60
63,0.6529798984527588,0.10520780787668604,0.015614080429077148,1.18878860288525e-05,1,optimal,l2,"{'eta0': 1, 'learning_rate': 'optimal', 'penalty': 'l2'}",0.32999573924158504,0.6666567390883505,0.046143309648146565,0.6665772452234046,0.6501001059945823,0.4718946278392139,0.2485921452745591,31
64,1.0733822345733643,0.36683511257560253,0.015613937377929687,1.1705939485689232e-05,1,optimal,l1,"{'eta0': 1, 'learning_rate': 'optimal', 'penalty': 'l1'}",0.6676028144186673,0.27661424740923257,0.6655256283217729,0.6675920950504508,0.11353747979944474,0.47817445299991357,0.2368329575151307,25
65,0.813883638381958,0.3005769427174253,0.012497186660766602,0.006248593520283057,1,optimal,elasticnet,"{'eta0': 1, 'learning_rate': 'optimal', 'penalty': 'elasticnet'}",0.6903902289138116,0.6666666666666666,0.036113049546406144,0.032928195845185755,0.3631467330932104,0.3578489748130561,0.28812068198439517,49
66,0.5535120010375977,0.09726479020367462,0.012497997283935547,0.006249037997437565,1,invscaling,l2,"{'eta0': 1, 'learning_rate': 'invscaling', 'penalty': 'l2'}",0.04451965633949492,0.6666964485146303,0.44302905616774235,0.03970651704790678,0.6669376448980822,0.3721778645935713,0.2816172985037002,48
67,0.6262101650238037,0.10885674197484067,0.015597915649414063,1.818157011316397e-05,1,invscaling,l1,"{'eta0': 1, 'learning_rate': 'invscaling', 'penalty': 'l1'}",0.5175101803374055,0.66660708966339,0.1262597011467624,0.04428774132519242,0.6512383272431992,0.40118060794318994,0.2643734755340969,46
68,0.7454257011413574,0.10013685275742605,0.009373617172241212,0.007653527026139281,1,invscaling,elasticnet,"{'eta0': 1, 'learning_rate': 'invscaling', 'penalty': 'elasticnet'}",0.5182104381480519,0.6666567390883505,0.6462866212552081,0.040236584207572416,0.46162969991697306,0.4666040165232312,0.22662042457247775,37
69,2.8775041103363037,0.502112230913537,0.015608739852905274,1.6096626917294837e-05,1,adaptive,l2,"{'eta0': 1, 'learning_rate': 'adaptive', 'penalty': 'l2'}",0.6551887083187805,0.6500280309794232,0.6533106820253585,0.6512246849918909,0.6494555599508651,0.6518415332532637,0.0021318602162574895,14
70,3.217539167404175,0.09569728802903549,0.018726348876953125,0.006243006281189026,1,adaptive,l1,"{'eta0': 1, 'learning_rate': 'adaptive', 'penalty': 'l1'}",0.655445717023037,0.6570467614191169,0.6523586541796739,0.6481640187223945,0.6550722104481199,0.6536174723584685,0.0031158801226157996,11
71,3.737013339996338,0.0777121530718855,0.012495613098144532,0.006247806616398501,1,adaptive,elasticnet,"{'eta0': 1, 'learning_rate': 'adaptive', 'penalty': 'elasticnet'}",0.6571416924832872,0.6523064250411861,0.6569958847736626,0.6536437834030742,0.6604074619538536,0.6560990495310127,0.0028588867645820168,8
